url,d_n_words,d_n_unique,d_n_je,d_n_lines,d_mwl,d_n_french
https://genius.com/Nepal-fugu-lyrics,-3,-3,0,0,-0.015505688016203223,6
https://genius.com/Blacko-fra-le-mur-du-silence-lyrics,-4,-4,0,0,-0.0029696063776794013,0
https://genius.com/Saian-supa-crew-96-degreez-lyrics,2,-7,1,0,-0.04939935314954491,13
https://genius.com/D-ace-seth-lyrics,48,-9,1,-2,-0.405804320994517,104
https://genius.com/Maska-drapeau-tache-de-sang-lyrics,-4,-4,0,0,0.0,0
https://genius.com/Kery-james-releve-la-tete-lyrics,-4,-4,0,0,-0.0002783693633272577,1
https://genius.com/Mc-solaar-paradisiaque-lyrics,0,0,0,0,-0.07196969696969369,7
https://genius.com/Mysa-pour-les-anciens-lyrics,-3,-5,1,0,-0.007419354838710035,7
https://genius.com/Akhenaton-assedic-3h-du-matin-lyrics,0,0,0,0,-4.440892098500626e-15,0
https://genius.com/Aladin-135-generation-2014-lyrics,-4,-4,0,0,0.00013714834307165802,0
https://genius.com/Black-m-ca-bouge-pas-lyrics,0,0,0,0,1.7763568394002505e-15,0
https://genius.com/Oxmo-puccino-tomber-longtemps-lyrics,-1,-3,0,0,-0.04044792991380142,4
https://genius.com/Jokair-regarde-au-final-lyrics,-3,-4,0,0,-0.009881952050627252,1
https://genius.com/Vegedream-pas-comme-ca-lyrics,-4,-4,0,0,-0.005623848156097289,0
https://genius.com/Luv-resval-toiles-noires-remix-lyrics,-4,-4,0,0,-0.0010750119445788187,0
https://genius.com/Serane-prada-me-lyrics,2,-10,2,2,-0.0666719271942946,12
https://genius.com/Fixpen-sill-bye-bye-lyrics,35,-5,15,0,-0.2779072953860413,80
https://genius.com/Elh-kmer-400m2-lyrics,45,-3,21,1,-0.5777247191011234,96
https://genius.com/Supreme-ntm-de-personne-je-ne-serai-la-cible-lyrics,-3,-4,0,0,-0.0052683201027887705,1
https://genius.com/Georgio-enigme-lyrics,-4,-4,0,0,-6.624271330091247e-05,0
https://genius.com/Supreme-ntm-cest-arrive-pres-de-chez-toi-lyrics,-2,-4,0,0,-0.01161472354524351,4
https://genius.com/Fababy-stigmates-lyrics,-2,-2,0,1,-0.017315759721518553,3
https://genius.com/Yaro-num-lyrics,-4,-4,0,3,-0.005460956312353993,1
https://genius.com/Lomepal-yusuf-lyrics,-2,-1,0,2,-0.027422465864677115,3
https://genius.com/Dosseh-mon-gang-lyrics,-4,-4,0,0,-0.000124125479576076,1
https://genius.com/Freeze-corleone-cascadeur-lyrics,-4,-4,0,0,-0.0012162162162163703,0
https://genius.com/Aladin-135-moment-lyrics,-4,-4,0,0,-0.0024617227974839118,45
https://genius.com/Rockin-squat-une-facon-de-vivre-lyrics,2,-6,0,0,-0.0609428124083351,12
https://genius.com/Dry-dry-les-partiels-de-punchine-lyrics,0,0,0,0,0.0,1
https://genius.com/Faycal-a-mes-captifs-lyrics,18,-2,1,0,-0.27939899481620056,45
https://genius.com/Hatik-pour-de-vrai-lyrics,-4,-4,0,0,-0.0031230024655308775,0
https://genius.com/Kodes-rap-tele-lyrics,-2,-5,0,0,-0.03137987012987287,8
https://genius.com/Jack-uzi-amen-lyrics,0,0,0,1,4.884981308350689e-15,1
https://genius.com/Lacrim-eric-cantona-lyrics,-3,-4,0,0,-0.009043388138692432,0
https://genius.com/A2h-touche-toi-lyrics,-4,-4,0,0,-0.004746835443039998,0
https://genius.com/Faycal-des-anges-parmi-les-gens-lyrics,38,-10,0,0,-0.43793341349470527,84
https://genius.com/Krisy-champagne-and-mojito-lyrics,-4,-3,0,0,-0.0005862867528523275,0
https://genius.com/Rk-cest-mon-sang-lyrics,-4,-4,0,0,-0.004186342416284461,0
https://genius.com/Da-uzi-la-guitare-lyrics,-3,-2,0,1,-0.011260904044406939,3
https://genius.com/Dinos-beuh-et-liqueurs-lyrics,-2,-2,0,2,-0.024584042272427276,4
https://genius.com/Georgio-un-pied-dans-la-merde-lyrics,-4,-4,0,1,-0.001406383759325447,4
https://genius.com/Sniper-le-doigt-la-ou-ca-fait-mal-lyrics,0,-4,0,0,-0.03200000000000003,7
https://genius.com/Soprano-secret-de-polichinelle-lyrics,-1,-5,0,0,-0.020096128170894456,7
https://genius.com/Grems-mona-lisa-lyrics,9,-2,0,0,-0.2690397969088316,23
https://genius.com/Dany-dan-radio-blaster-lyrics,0,0,0,0,0.0,0
https://genius.com/Alibi-montana-sale-balance-lyrics,-3,-4,0,1,-0.010045397469335526,15
https://genius.com/Sianna-charbonner-lyrics,-2,-3,0,0,-0.011628097057011733,1
https://genius.com/Hamza-mac-and-cheese-lyrics,-4,-4,0,1,-0.001303568518819631,3
https://genius.com/Fababy-mere-seule-lyrics,-4,-4,0,0,-0.0003312507476120885,11
https://genius.com/Orties-gun-roz-lyrics,-2,-2,0,1,-0.057511737089205095,2
https://genius.com/Faf-larage-la-soul-dans-le-sang-lyrics,-4,-4,0,0,-0.003183997602637767,0
https://genius.com/Rounhaa-capitale-suisse-lyrics,-4,-4,0,0,-0.0030684326710832543,0
https://genius.com/Alpha-520-appelle-moi-negro-lyrics,-4,-4,0,0,-0.0004236663719416889,1
https://genius.com/Snifeur-baby-au-congo-brazzaville-lyrics,0,0,0,0,3.552713678800501e-15,0
https://genius.com/Odezenne-jacques-a-dit-lyrics,11,-2,3,0,-0.30773221757322,30
https://genius.com/Lacrim-audemars-piguet-lyrics,-4,-4,0,0,-0.002328189245477841,0
https://genius.com/Klub-des-loosers-roulette-russe-lyrics,1,0,0,0,-0.02436361947231891,3
https://genius.com/Dinos-polaroids-lyrics,0,0,0,0,-2.6645352591003757e-15,0
https://genius.com/Yl-insomnia-lyrics,-4,-4,0,0,-0.0018614430523813397,0
https://genius.com/Le-klub-des-7-arrive-tot-lyrics,0,0,0,0,-3.1086244689504383e-15,0
https://genius.com/Mokobe-nuit-de-flammes-lyrics,-4,-4,0,3,0.0007461080421835575,1
https://genius.com/Casseurs-flowters-freestyle-radio-phoenix-lyrics,0,-2,0,-1,-0.019038076152302796,9
https://genius.com/Keny-arkana-jviens-de-lincendie-lyrics,-4,-4,0,0,0.0008016776831025751,0
https://genius.com/Kofs-oklm-freestyle-lyrics,0,0,0,0,-2.6645352591003757e-15,2
https://genius.com/Ninho-terminer-lyrics,-4,-4,0,2,0.001982027378854667,0
https://genius.com/Fababy-crie-93-lyrics,1,-1,0,0,-0.027899597564746248,9
https://genius.com/Booba-leo-messi-lyrics,4,1,0,0,-0.07946889599212748,5
https://genius.com/Georgio-malik-lyrics,-4,-4,0,0,0.0011405037224756498,0
https://genius.com/Kofs-jdors-pas-lyrics,1,0,0,0,-0.00902513734797239,2
https://genius.com/Fixpen-sill-desole-lyrics,-3,-3,0,0,-0.008167173865039956,1
https://genius.com/Alonzo-bg-lyrics,-4,-4,0,0,-0.003233692417157208,3
https://genius.com/Salif-jhesite-lyrics,-4,-4,0,0,-0.0025623415046442943,0
https://genius.com/Fababy-oublie-ton-ex-lyrics,-4,-4,0,0,-0.0019753408891434177,0
https://genius.com/Soon-e-mc-sur-le-boulevard-du-rythmfunky-1992-lyrics,-2,-2,0,1,-0.028087375300998474,5
https://genius.com/Hugo-tsr-point-final-lyrics,-4,-4,0,0,-0.0017745326080520485,2
https://genius.com/Sdm-yakalelo-lyrics,0,-1,0,0,-0.033333333333333215,1
https://genius.com/Freeze-corleone-wushu-lyrics,-1,-3,0,0,-0.030779610446211247,6
https://genius.com/F430-funky-lyrics,0,0,0,1,4.440892098500626e-16,0
https://genius.com/Don-choa-toutes-les-zones-lyrics,39,-15,1,0,-0.2478268000656083,86
https://genius.com/Alrima-lenvers-du-decor-lyrics,-4,-4,0,0,-0.003378686877906656,0
https://genius.com/S-crew-bresson-lyrics,2,-4,0,0,-0.045030575474099166,12
https://genius.com/Disiz-bitchiz-lyrics,42,-8,23,0,-0.4414773712502189,91
https://genius.com/Ol-kainry-meurtre-en-70-mesures-lyrics,2,-1,0,0,-0.017266904484162016,4
https://genius.com/Volts-face-mailler-fort-lyrics,0,0,0,0,3.9968028886505635e-15,0
https://genius.com/Soso-maness-ceci-nest-pas-un-clins-lyrics,0,0,0,0,4.440892098500626e-16,2
https://genius.com/Salif-prendre-le-large-lyrics,-4,-4,0,0,0.0009151078588027772,1
https://genius.com/Psy-4-de-la-rime-un-choix-lyrics,4,-7,0,6,-0.04362359824475437,16
https://genius.com/Doc-gyneco-lage-ingrat-lyrics,-3,-4,1,2,-0.010051998307034626,1
https://genius.com/Lartiste-une-deux-lyrics,77,-5,37,2,-0.5306696462972984,158
https://genius.com/Elams-tony-montana-lyrics,-3,-3,0,0,-0.009793365123317077,2
https://genius.com/Swift-guad-sale-histoire-lyrics,-2,-4,1,0,-0.017159752943621598,7
https://genius.com/Youri-lalala-lyrics,-4,-4,0,0,-0.0019291937069163545,0
https://genius.com/Tandem-93-hardcore-lyrics,-2,-4,0,0,-0.008814355493505843,5
https://genius.com/Piloophaz-lindicible-lyrics,24,-8,3,0,-0.3664215686274508,54
https://genius.com/Gerard-baste-profite-lyrics,-2,-4,0,0,-0.01628328798747214,5
https://genius.com/Alonzo-bellucci-lyrics,15,1,0,0,-0.222244004789812,25
https://genius.com/Guizmo-attendez-moi-lyrics,-2,-3,0,-1,-0.02042041585603016,5
https://genius.com/Dooz-kawa-sous-la-pluie-lyrics,-4,-4,0,0,0.00034166132820701023,0
https://genius.com/Niaks-detention-provisoire-lyrics,0,0,0,0,-4.440892098500626e-15,0
https://genius.com/Jarod-start-2018-lyrics,34,-12,9,2,-0.11356294530272582,66
https://genius.com/Stupeflip-krou-kontre-attakk-lyrics,-4,-4,0,6,0.0041254125412510945,0
https://genius.com/Kik-quoi-de-neuf-lyrics,1,0,0,0,-0.011419614867893557,2
https://genius.com/Denzo-quotidien-lyrics,11,-7,7,1,-0.14630822274264865,30
https://genius.com/Jorrdee-le-petit-chaperon-rouge-lyrics,-4,-4,0,0,-0.007926158015076457,1
https://genius.com/Hugo-tsr-cockpit-lyrics,-4,-4,0,0,-0.0009300162752845509,0
https://genius.com/Sinik-rien-na-change-lyrics,-4,-4,0,0,-0.0011015973161043746,1
https://genius.com/Moha-la-squale-prince-de-la-ville-lyrics,-4,-4,0,2,-0.0027153084504947245,3
https://genius.com/Oxmo-puccino-freestyle-oxmo-puccino-pour-can-i-kick-it-1-lyrics,0,0,0,0,-8.881784197001252e-16,0
https://genius.com/Glk-rip-lyrics,-4,-4,0,0,-0.004578419868037642,0
https://genius.com/Vins-monde-imaginaire-lyrics,-3,-4,0,0,-0.007280265339969727,2
https://genius.com/Still-fresh-nike-air-lyrics,-4,-3,0,1,-0.004841003297929802,0
https://genius.com/Octobre-rouge-jdemande-pas-la-lune-lyrics,-4,-4,0,0,0.0006753224119862011,1
https://genius.com/Kerchak-coupe-lyrics,-4,-4,0,0,-0.00010796624809028543,0
https://genius.com/Kik-tes-cool-lyrics,0,0,0,0,-1.7763568394002505e-15,0
https://genius.com/Team-bs-ma-verite-lyrics,-4,-4,0,1,-0.0016137533430118367,1
https://genius.com/Zesau-le-beat-jplie-lyrics,-3,-3,0,0,-0.012120060438079339,0
https://genius.com/Alonzo-bout-de-shit-lyrics,1,-4,0,0,-0.03870687299733966,9
https://genius.com/Romeo-elvis-soleil-lyrics,-4,-4,0,0,-0.004077764062771383,0
https://genius.com/Jul-freestyle-emotions-part-3-planeterap-lyrics,-2,-4,0,1,-0.008113083497694351,5
https://genius.com/Maes-madrina-lyrics,0,-5,2,0,-0.04504504504504414,9
https://genius.com/Manu-key-solid-song-lyrics,4,-6,4,5,-0.06948057180615352,15
https://genius.com/Sniper-generation-tanguy-lyrics,1,-4,0,0,-0.03382493487996907,9
https://genius.com/Luidji-damballah-lyrics,0,0,0,0,-2.6645352591003757e-15,0
https://genius.com/Nekfeu-jcrois-plus-en-lhomme-lyrics,-4,-5,0,0,-0.0029959110752106888,1
https://genius.com/Sinik-ne-dis-jamais-lyrics,-4,-4,0,0,-0.0027009594452982455,1
https://genius.com/A2h-soda-lyrics,-4,-4,0,0,-0.0033088915576051647,8
https://genius.com/Doc-gyneco-ma-bourgeoise-lyrics,-4,-4,0,0,-0.0009802091112756095,0
https://genius.com/Ninho-ysl-lyrics,-4,-4,0,0,-0.0007850363678585381,0
https://genius.com/Kaaris-bope-lyrics,2,-8,1,0,-0.04377296170694267,12
https://genius.com/Lorenzo-coco-4-4-lyrics,0,0,0,1,-5.329070518200751e-15,0
https://genius.com/Alpha-520-93-pop-les-gunz-lyrics,-4,-4,0,0,-0.007980915202777883,0
https://genius.com/100-blaze-placement-de-produit-lyrics,-4,-4,0,0,-0.0008970215004882043,0
https://genius.com/Moona-amore-mio-lyrics,-3,-4,0,0,-0.01676515047409577,12
https://genius.com/Kacem-wapalek-ecoute-ca-lyrics,-1,-1,0,0,-0.0331104142265195,1
https://genius.com/Tito-prince-la-drogue-lyrics,0,0,0,0,4.440892098500626e-15,0
https://genius.com/Mafia-k1-fry-k1-fry-invasion-lyrics,3,-3,0,0,-0.04265605875152989,9
https://genius.com/So-la-lune-afar-lyrics,-4,-4,0,0,-0.003343259678184385,2
https://genius.com/Sefyu-gunshot-lyrics,-4,-4,0,0,8.376305525903405e-05,0
https://genius.com/Worms-t-fais-ce-que-tas-a-faire-lyrics,0,0,0,0,-4.440892098500626e-15,0
https://genius.com/La-brigade-je-voudrais-te-voir-lyrics,-3,-4,1,0,-0.004784481870093948,1
https://genius.com/Green-money-no-more-lyrics,-3,-4,0,0,-0.009669858702199718,8
https://genius.com/Franglish-glish-vs-glish-lyrics,-4,-1,0,2,-0.006165628245069499,3
https://genius.com/Kacem-wapalek-punk-a-chien-lyrics,-3,-4,0,0,-0.010081772806112443,5
https://genius.com/Kanoe-bel-vida-loca-lyrics,-3,-3,0,0,-0.008561857011899043,3
https://genius.com/Maes-yamaha-lyrics,0,0,0,0,-8.881784197001252e-16,0
https://genius.com/Beeby-freezer-lyrics,-3,-3,0,0,-0.01593612261622468,2
https://genius.com/Booba-tout-cquon-connait-lyrics,0,-3,0,1,-0.026881720430103506,6
https://genius.com/Eklips-introskyzo-lyrics,0,0,0,0,3.552713678800501e-15,1
https://genius.com/Bigflo-and-oli-ca-va-beaucoup-trop-vite-lyrics,-2,-4,0,2,-0.007501451156583627,6
https://genius.com/Silmarils-va-y-avoir-du-sport-lyrics,-3,-4,0,0,-0.013700505931360407,1
https://genius.com/Georgio-reveur-pour-anatole-lyrics,-4,-4,0,0,0.00027846017710508875,1
https://genius.com/Alibi-montana-le-rap-sera-jamais-mort-lyrics,-4,-4,0,0,-0.0007930426581901351,4
https://genius.com/Alpha-wann-sous-marin-lyrics,-3,-4,0,0,-0.010527535038158398,1
https://genius.com/Keny-arkana-a-la-vibe-et-mektoub-lyrics,-1,-1,0,0,-0.01983944349781641,6
https://genius.com/Fababy-mal-a-dire-lyrics,-2,-2,0,0,-0.013342210846702951,4
https://genius.com/La-rumeur-je-connais-tes-cauchemars-lyrics,33,-3,1,0,-0.33586271593356276,73
https://genius.com/Demi-portion-la-sirene-lyrics,-4,-4,0,0,0.005448222054718066,0
https://genius.com/Nekfeu-elle-pleut-lyrics,0,-5,0,0,-0.026954177897574816,8
https://genius.com/Fresh-ladouille-sur-ecoute-lyrics,-4,-4,0,0,-0.0025021885650668985,0
https://genius.com/Bimbim-ruina-lyrics,-4,-4,0,1,0.0008724832214763723,1
https://genius.com/Tiers-tmdm-lyrics,-4,-4,0,0,-0.002285178566198365,1
https://genius.com/Sopico-press-play-lyrics,-1,-4,0,0,-0.01573701437793673,8
https://genius.com/Vald-trophee-lyrics,2,-4,0,0,-0.06350018034635951,8
https://genius.com/Vii-je-reviendrai-avec-la-pluie-lyrics,34,-4,4,0,-0.33953520455514763,69
https://genius.com/Lala-ce-touch-snippet-lyrics,-4,-4,0,3,-0.007072977260704327,0
https://genius.com/Medine-intro-table-decoute-lyrics,13,-4,4,0,-0.22193278859740762,35
https://genius.com/Sir-doums-pourquoi-pas-lyrics,57,-10,14,7,-0.24709397203183858,104
https://genius.com/Djadja-and-dinaz-freestyle-spleen-9-lyrics,-4,-4,0,0,-0.004385716176111387,0
https://genius.com/Djadja-and-dinaz-freestyle-dans-planete-rap-lyrics,0,0,0,1,-1.7763568394002505e-15,4
https://genius.com/Mino-fra-la-25eme-heure-lyrics,-3,-5,1,0,-0.010036816839478213,2
https://genius.com/Mister-you-rien-nest-impossible-lyrics,-3,-3,0,0,-0.011869449107947627,2
https://genius.com/Canardo-ca-vient-de-paris-lyrics,-3,-4,0,0,-0.012148893360160784,8
https://genius.com/Grand-corps-malade-espoir-adapte-lyrics,19,-5,0,2,-0.20772543975992264,46
https://genius.com/Kery-james-pique-lyrics,-4,-4,0,6,-0.0033799533799530046,0
https://genius.com/Luidji-freestyle-talk-to-me-lyrics,-4,-4,0,0,-0.0010787599497321665,2
https://genius.com/Zoxea-tout-dans-la-tete-meurtrrap-lyrics,53,-16,11,0,-0.534004605460761,109
https://genius.com/Cabadzi-bain-lyrics,-4,-4,0,21,-0.0019361321471431658,0
https://genius.com/Josman-hot-figga-freestyle-lyrics,0,0,0,0,4.440892098500626e-15,0
https://genius.com/Meryl-reglement-toutdedans-freestyle-lyrics,-4,-4,0,1,-0.0011281499040887155,1
https://genius.com/Gims-laissez-passer-pilule-bleue-lyrics,-4,-4,0,0,-0.003240646972018535,1
https://genius.com/S-pion-100-g-lyrics,-4,-4,0,0,-0.003533421823042726,0
https://genius.com/Kaaris-80-zetrei-lyrics,-3,-3,0,0,-0.008913106552837391,4
https://genius.com/Booba-magnifique-lyrics,-2,-4,0,1,-0.022577889273530882,3
https://genius.com/Dinos-nmd-v3-lyrics,-4,-4,0,0,-0.0063046192259688105,0
https://genius.com/Flynt-mes-sources-lyrics,-4,-4,0,0,0.0005990586221615857,1
https://genius.com/Lord-kossity-gladiator-lyrics,-3,-2,0,0,-0.00807119411770163,2
https://genius.com/Glk-zehma-lyrics,-4,-4,0,1,-0.0017452363909020718,5
https://genius.com/Les-sages-poetes-de-la-rue-creve-la-meuf-lyrics,-4,-4,0,0,-0.0007879741883169977,0
https://genius.com/Jack-uzi-uzi-drill-2-lyrics,-4,-4,0,1,-0.0018638243345594496,1
https://genius.com/Kamini-le-deni-lyrics,-4,-4,0,0,5.5403196765446694e-05,0
https://genius.com/Lacrim-florent-pagny-lyrics,0,0,0,0,0.0,1
https://genius.com/Ol-kainry-cnl-lyrics,30,-6,16,0,-0.3038011695906473,68
https://genius.com/La-fouine-ma-life-lyrics,-3,-4,0,0,-0.006804560343586896,0
https://genius.com/Kaaris-pas-de-remede-lyrics,5,1,0,1,-0.07218924366442803,13
https://genius.com/Syrano-ficelle-lyrics,-3,-4,0,1,-0.006604980064699895,1
https://genius.com/Alkpote-vomissure-lyrics,33,-2,18,0,-0.36069388618574294,68
https://genius.com/Supreme-ntm-en-direct-de-bujolvik-lyrics,0,0,0,0,0.0,0
https://genius.com/Mysa-hymne-a-la-rue-lyrics,11,-4,0,0,-0.050342648785709265,29
https://genius.com/Gerard-baste-the-headbangers-rap-mix-lyrics,-3,-3,0,0,-0.006401498257350813,13
https://genius.com/Luv-resval-jeanne-darc-lyrics,0,0,0,0,1.3322676295501878e-15,1
https://genius.com/Alkpote-marche-ou-creve-lyrics,-4,-4,0,1,-0.0004127358490566557,2
https://genius.com/Rounhaa-boo-lyrics,-3,-4,0,0,-0.011360124203064537,2
https://genius.com/Still-fresh-mauvais-mood-lyrics,59,-3,25,0,-0.6036487449656969,126
https://genius.com/Ninho-corleone-lyrics,-4,-4,0,0,-0.000942350332598707,0
https://genius.com/Lorenzo-fume-a-fond-lyrics,-3,-4,0,0,-0.013053715967624502,2
https://genius.com/Hyacinthe-la-fin-de-lhistoire-lyrics,14,7,4,0,-0.41120600207518443,27
https://genius.com/Josman-oh-merde-lyrics,-3,-4,0,0,-0.008358914199527945,3
https://genius.com/Rohff-toutes-les-douleurs-lyrics,1,-7,1,0,-0.05112347457486788,11
https://genius.com/Manau-une-ombre-lyrics,-4,-4,0,27,-0.0008019097331750658,0
https://genius.com/Plk-tu-vois-les-ambiances-lyrics,-4,-3,0,0,-0.002842423165747565,2
https://genius.com/Mcfly-and-carlito-on-est-tous-du-sperme-a-la-base-lyrics,-3,-4,0,10,-0.01910931782867875,2
https://genius.com/Sinik-lancien-lyrics,-2,-2,0,0,-0.015817329137880254,1
https://genius.com/Doc-gyneco-souveraine-paris-cool-mix-lyrics,31,-7,3,3,-0.31931483384720627,67
https://genius.com/Jul-on-danse-pas-nous-lyrics,-4,-4,0,0,-0.002939825447862532,0
https://genius.com/Svinkels-pas-le-temps-de-blaguer-lyrics,-4,-4,0,0,-0.0018623467351059908,1
https://genius.com/Guizmo-daffy-duck-lyrics,-4,-4,0,0,-0.0012117501498778438,1
https://genius.com/Grand-corps-malade-interlude-spectacle-vivant-lyrics,0,0,0,0,8.881784197001252e-16,0
https://genius.com/Yaro-bko-lyrics,45,-2,8,0,-0.6826477261517252,96
https://genius.com/Jarod-oklm-freestyle-lyrics,4,0,0,0,-0.07449410474362717,2
https://genius.com/Aketo-clickn-collect-lyrics,-4,-4,0,0,-0.003212693417257384,0
https://genius.com/Youssoupha-alleluia-1989-lyrics,-3,-4,0,1,-0.006695304220278864,3
https://genius.com/Da-uzi-revanche-lyrics,2,-3,0,2,-0.04626673977212459,10
https://genius.com/Gringe-scanner-lyrics,-4,-4,0,0,0.00037197553612422496,0
https://genius.com/Sexion-dassaut-bbox-lyrics,3,-2,0,1,-0.05022486772486623,13
https://genius.com/Sinik-histoire-vraie-lyrics,-2,-4,0,0,-0.008972946684193683,5
https://genius.com/Leto-cupidon-lyrics,-4,-4,0,0,0.0017495197125505513,0
https://genius.com/Mysa-enferme-dehors-lyrics,-1,-4,0,0,-0.024131012559277742,6
https://genius.com/K-reen-lamour-est-mort-lyrics,-3,-3,1,2,-0.00963621141329396,1
https://genius.com/Diams-daddy-lyrics,-4,-4,0,0,-0.0022721357663120223,0
https://genius.com/Serane-andale-lyrics,-4,-4,0,0,-0.0046680101012719355,0
https://genius.com/Naps-vito-lyrics,58,-11,13,0,-0.41942102123405833,122
https://genius.com/Triptik-qui-sommeille-en-moi-lyrics,1,-2,0,0,-0.04406550526930353,6
https://genius.com/Dosseh-rs-28-lyrics,-3,-3,0,4,-0.00911925484115228,6
https://genius.com/Zkr-rs11-lyrics,-4,-4,0,0,-0.0020279233487023873,0
https://genius.com/Hippocampe-fou-pot-pourri-lyrics,0,0,0,0,-8.881784197001252e-16,0
https://genius.com/Jul-freestyle-de-jul-en-live-dans-planete-rap-09-12-2014-lyrics,41,-17,11,0,-0.16165100713615077,83
https://genius.com/Kalash-criminel-nezo-lyrics,-1,-1,0,1,-0.016102198455135497,1
https://genius.com/Abd-al-malik-sur-la-place-des-grands-hommes-lyrics,-3,-4,0,3,-0.007519945679848483,4
https://genius.com/So-la-lune-intraveineuse-lyrics,-4,-4,0,1,-0.004101982849930685,0
https://genius.com/Djadja-and-dinaz-fais-du-pain-lyrics,-4,-4,0,0,-0.005240373661426823,1
https://genius.com/Moha-la-squale-resume-lyrics,-3,-4,0,0,-0.015260099312619069,2
https://genius.com/Freeze-corleone-eclipse-lyrics,-4,-4,0,2,5.1364761723071695e-05,1
https://genius.com/Seth-gueko-le-tigre-qui-pleure-lyrics,0,0,0,0,-4.884981308350689e-15,0
https://genius.com/Nakk-mendosa-la-bete-lyrics,-4,-4,0,0,-0.001765966840252542,3
https://genius.com/Dadju-comme-a-chaque-fois-lyrics,-3,-4,0,1,-0.009354657425184154,2
https://genius.com/Mafia-k1-fry-rabzouz-lyrics,-3,-3,0,0,-0.006737036277923991,0
https://genius.com/Lujipeka-le-seum-lyrics,-4,-4,0,1,-0.004236406269512827,0
https://genius.com/Hayce-lemsi-ms17-lyrics,0,0,0,0,8.881784197001252e-16,13
https://genius.com/Lord-esperanza-16art-urbain-37-lyrics,2,0,0,0,-0.02555628214417993,4
https://genius.com/Kemmler-grace-a-moi-lyrics,-3,-4,0,0,-0.008960631137308273,1
https://genius.com/Sofiane-du-bon-cote-lyrics,0,0,0,0,-4.440892098500626e-16,0
https://genius.com/Nakk-mendosa-le-retour-des-triples-lyrics,-2,-2,0,1,-0.013730418027979585,6
https://genius.com/Ol-kainry-jraitp-lyrics,14,-6,2,0,-0.1511092777919747,26
https://genius.com/Plk-cest-grave-lyrics,-4,-4,0,0,-0.001306304941398384,1
https://genius.com/Mellowman-gardez-lecoute-lyrics,-3,-4,0,0,-0.009312188825375323,1
https://genius.com/Retro-x-alabama-lyrics,10,-1,3,0,-0.4019865067466255,26
https://genius.com/Rochdi-rap-game-tribal-remix-lyrics,71,-6,26,0,-0.6939616655467908,140
https://genius.com/La-fouine-dans-la-zone-lyrics,-4,-4,0,0,-0.001212121212116557,2
https://genius.com/Tito-prince-sang-winner-lyrics,-4,-4,0,10,-0.0031850555172838746,1
https://genius.com/Mac-tyer-mega-lyrics,-4,-4,0,0,-0.00041494313982193276,1
https://genius.com/Lacraps-bleu-de-travail-lyrics,2,0,0,0,-0.014873230039291752,7
https://genius.com/Lefa-quelques-minutes-lyrics,-4,-4,0,5,-0.0010039173124876122,0
https://genius.com/La-fouine-il-en-faut-lyrics,-3,-3,0,0,-0.010126294231425081,1
https://genius.com/H-magnum-obade-lyrics,-4,-4,0,0,-0.003835845484275957,0
https://genius.com/Taipan-sale-flic-lyrics,-4,-4,0,0,-0.001595110316041204,0
https://genius.com/Lesram-le-monde-est-a-moi-lyrics,-2,-2,0,1,-0.02154736253139644,0
https://genius.com/Soprano-post-scriptum-lyrics,-4,-4,0,0,-0.0018582577162828962,0
https://genius.com/Sch-ca-ira-lyrics,-3,-5,0,1,-0.009730214092834366,2
https://genius.com/Kalash-criminel-cougar-gang-lyrics,-4,-4,0,0,-0.0010359721981845205,0
https://genius.com/Fababy-love-dun-voyou-lyrics,-4,-4,0,0,-0.0037792894935728683,0
https://genius.com/Oxmo-puccino-les-raisons-du-crime-lyrics,0,-2,0,0,-0.028391167192423516,1
https://genius.com/Sefyu-my-life-lyrics,-4,-4,0,0,0.0010276476749462304,3
https://genius.com/S-pion-dada-lyrics,-4,-4,0,0,-0.005233356211397311,1
https://genius.com/Damso-iscariote-lyrics,-4,-3,0,0,-0.0008609979486267072,1
https://genius.com/Nahir-outro-lyrics,-3,-4,1,1,-0.005366356218575952,2
https://genius.com/Naps-ou-ca-lyrics,-4,-4,0,0,-0.002780326410320111,4
https://genius.com/Sadek-le-best-lyrics,3,2,0,0,-0.0736883145817111,4
https://genius.com/Glk-ras-panda-remix-lyrics,0,0,0,2,1.3322676295501878e-15,5
https://genius.com/Lady-laistee-intro-hip-hop-therapy-lyrics,3,2,0,0,-0.1380301941049571,4
https://genius.com/Alibi-montana-loin-des-yeux-loin-du-cur-lyrics,-4,-4,0,0,-0.002402506025136031,1
https://genius.com/Disiz-spirales-lyrics,-4,-4,0,0,-0.00130887333014984,0
https://genius.com/Abd-al-malik-lettre-a-mon-pere-lyrics,-2,-3,0,0,-0.018519891277486877,4
https://genius.com/Jp-manova-pas-de-bol-lyrics,0,-4,0,0,-0.027397260273976265,9
https://genius.com/Nusky-photo-annotated,0,0,0,0,0.0,3
https://genius.com/Demi-portion-vhs-lyrics,-4,-4,0,0,-0.0026178545863579927,0
https://genius.com/Disiz-en-reunion-lyrics,38,-10,21,2,-0.38013502404025346,85
https://genius.com/Vald-pas-comme-eux-lyrics,-2,-4,0,0,-0.019836110975356203,4
https://genius.com/Jeff-le-nerf-la-vie-dartiste-lyrics,-2,-4,1,0,-0.015798524122391022,6
https://genius.com/Mhd-thieba-lyrics,61,-1,33,0,-0.7179778212654959,129
