url,lyrics_ok,lyrics_exact,d_n_words,d_n_unique,d_n_je,d_n_lines,d_mwl
https://genius.com/Lacrim-on-la-pas-choisi-lyrics,True,False,-260,-68,-11,-13,0.028307202113808216
https://genius.com/Usky-puff-daddy-lyrics,True,False,-98,-29,9,-12,-0.3523448275862098
https://genius.com/Abd-al-malik-strasbourg-lyrics,True,False,-44,-9,-1,-5,-0.07877146379151867
https://genius.com/H-magnum-mi-chamo-lyrics,True,False,-53,-6,6,-8,-0.6545454545454548
https://genius.com/Scylla-dedales-lyrics,True,False,-207,-94,-18,-18,0.11597828401107346
https://genius.com/Fresh-ladouille-sur-ecoute-lyrics,True,False,-308,-50,-12,-16,0.04687328107325861
https://genius.com/Sadek-des-barres-aux-bars-lyrics,True,False,-182,-49,-11,-19,0.035525321239612495
https://genius.com/Prime-outro-kifoulcafard-lyrics,True,False,-3,-3,0,0,-0.03343332424324963
https://genius.com/Abou-tall-magenta-lyrics,True,False,-85,-4,-5,-8,-0.08703681400296892
https://genius.com/Soso-maness-clair-obscur-lyrics,True,False,-171,-76,-7,-10,-0.07313518329938962
https://genius.com/Lacrim-poutine-lyrics,True,False,-2,-2,0,0,-0.023614013321144434
https://genius.com/Pink-tee-michigan-lyrics,True,True,4,2,0,14,-0.09773462783171638
https://genius.com/Deen-burbigo-recommande-lyrics,True,False,-162,-39,-9,-16,-0.13739604989604715
https://genius.com/Saian-supa-crew-give-praise-lyrics,True,True,0,0,0,1,0.0
https://genius.com/Rimk-mi-amor-lyrics,True,False,-29,-5,-3,-3,0.11379310344827287
https://genius.com/Mhd-le-temps-lyrics,True,False,-165,-20,-3,-21,-0.04475441399368707
https://genius.com/Plk-avec-les-miens-lyrics,True,False,-289,-87,-22,-18,0.05823263399807388
https://genius.com/Kabal-juvenicide-lyrics,True,False,-524,-234,-8,-54,0.12683900798655134
https://genius.com/Tragedie-lart-du-corps-et-du-cur-lyrics,True,False,-409,-86,-21,-54,0.1915851946056275
https://genius.com/Butter-bullets-melle-lyrics,True,True,0,0,0,0,4.440892098500626e-15
https://genius.com/Moha-la-squale-la-belle-et-lanimale-lyrics,True,False,-211,-65,0,-22,-0.07942368086687912
https://genius.com/Vegedream-pandemie-lyrics,True,False,-482,-78,-22,-28,-0.02422355803634879
https://genius.com/Dinos-taciturne-lyrics,True,False,-480,-128,-17,-40,0.03342175066312647
https://genius.com/Stupeflip-pour-les-zouzs-ulule-collector-lyrics,True,False,-523,-111,-1,-102,0.2215581797235
https://genius.com/Rockin-squat-intestable-lyrics,True,False,-335,-118,-8,-38,-0.10049620935835613
https://genius.com/Lucio-bukowski-2pac-moliere-et-les-licornes-lyrics,True,False,-263,-95,-2,-26,0.04670759600337604
https://genius.com/A2h-quand-elle-danse-lyrics,True,False,-268,-48,-24,-34,-0.011482635012047382
https://genius.com/Abou-debeing-egoiste-lyrics,True,False,-262,-59,-2,-19,0.07957203461432716
https://genius.com/Maes-dans-le-tieks-lyrics,True,False,-119,-11,-8,-14,0.18487394957983216
https://genius.com/Sadek-guerison-lyrics,True,False,-259,-70,-4,-25,0.09537005145547361
https://genius.com/Jarod-passe-la-bas-1-lyrics,True,False,-418,-136,-13,-43,0.04996614759647633
https://genius.com/Usky-des-pluies-et-des-cendres-lyrics,True,True,49,-1,17,0,-0.8698729096989966
https://genius.com/Isk-de-lavant-lyrics,True,False,-251,-59,-11,-25,0.08946238208451973
https://genius.com/Moha-la-squale-midi-minuit-lyrics,True,False,-243,-66,-12,-24,-0.01908162379174705
https://genius.com/Kanoe-bel-baw-flex-freestyle-savies-2-lyrics,True,False,-402,-82,-22,-48,0.019646614783390692
https://genius.com/Abou-tall-next-level-lyrics,True,False,-238,-47,-8,-32,0.17426534140017536
https://genius.com/Chilla-1er-jour-decole-lyrics,True,False,-221,-28,-12,-24,0.00791198066734733
https://genius.com/Kik-en-attendant-lyrics,True,False,-359,-103,-19,-38,-0.1949414146778614
https://genius.com/Senamo-nature-morte-lyrics,True,False,-91,-7,-3,-8,-0.12505932605600467
https://genius.com/Faycal-presquile-lyrics,True,True,4,2,0,0,-0.07269779753536731
https://genius.com/Souffrance-operation-dragon-lyrics,True,True,0,0,0,0,1.3322676295501878e-15
https://genius.com/Usky-agathe-auproux-lyrics,True,False,-18,-5,-1,-4,-0.0080080858342364
https://genius.com/Dosseh-paris-en-aout-lyrics,True,False,-286,-79,-21,-21,-0.06468531468531413
https://genius.com/So-la-lune-malade-lyrics,True,False,-248,-74,-13,-19,0.0026576147700509978
https://genius.com/Mister-you-quest-ce-que-tu-peux-faire-lyrics,True,False,-323,-135,-3,-32,-0.48639816286875037
https://genius.com/Dicidens-jeunes-mais-deja-essouffles-lyrics,True,False,-529,-176,-25,-57,0.059298863274588776
https://genius.com/Jul-g-shock-lyrics,True,False,-442,-69,-38,-58,-0.21693886399768791
https://genius.com/Retro-x-test-lyrics,True,False,-104,-9,-8,-8,0.006685937899438166
https://genius.com/Svinkels-bois-mes-paroles-2005-lyrics,True,False,-334,-128,6,-45,-0.6133436235895253
https://genius.com/Sopico-mama-lyrics,True,False,-215,-87,-19,-18,0.1392500000000001
https://genius.com/Vegedream-la-dot-lyrics,True,False,-267,-53,-14,-19,0.04663971515466514
https://genius.com/Rohff-la-force-lyrics,True,False,-275,-62,-5,-27,-0.11075695792303497
https://genius.com/Dtf-veni-qui-lyrics,True,False,-384,-119,-24,-33,0.208576146500433
https://genius.com/Tlf-ce-jour-viendra-lyrics,True,False,-231,-50,-11,-28,0.020248871089681764
https://genius.com/Damso-vagabond-lyrics,True,False,-556,-143,-32,-52,0.34600007058550375
https://genius.com/Plk-avec-moi-lyrics,True,False,-200,-85,-12,-20,-0.056362991846858446
https://genius.com/Dosseh-francky-lyrics,True,False,-445,-127,-9,-30,0.25371635410624993
https://genius.com/Jul-burberry-lyrics,True,False,-224,-54,-24,-33,-0.056989580109357174
https://genius.com/Zikxo-mission-suicide-lyrics,True,False,-617,-231,-15,-56,-0.04441035947885208
https://genius.com/Lomepal-chienne-de-vie-lyrics,True,False,-357,-120,-23,-31,0.2417064310036512
https://genius.com/Ateyaba-niamtougou-outro-lyrics,True,False,-181,-81,-10,-19,-0.03777711797307681
https://genius.com/Sefyu-qui-suis-je-lyrics,True,False,-616,-290,-35,-60,-0.2728006456820009
https://genius.com/Vald-holehe-lyrics,True,False,-31,-34,1,-7,-0.21912959559885747
https://genius.com/Butter-bullets-air-mes-et-hermax-lyrics,True,False,-80,-4,0,-4,-0.033731452908061677
https://genius.com/Cabadzi-dansable-lyrics,True,False,-129,-44,-3,-19,-0.1858998144712416
https://genius.com/Kacem-wapalek-comme-dhab-lyrics,False,False,-332,-108,-11,-36,0.0866241634154874
https://genius.com/Barack-azele-lyrics,True,True,9,-2,0,2,-0.08460622031464604
https://genius.com/Orelsan-manifeste-lyrics,True,False,-1383,-405,-49,-122,0.04592450257237202
https://genius.com/Kalash-salam-intro-lyrics,True,False,-115,-10,-4,-14,-0.14034302298655676
https://genius.com/Kekra-mal-parti-lyrics,True,False,-231,-76,-19,-20,0.009142155091426574
https://genius.com/Grems-tetanos-lyrics,True,True,22,1,6,0,-0.28790110952534675
https://genius.com/La-fouine-rap-inconscient-lyrics,False,False,-764,-135,-6,-56,0.04820160023928732
https://genius.com/S-crew-la-danse-de-lhomme-saoul-lyrics,True,False,-399,-127,-15,-41,-0.15525390059180966
https://genius.com/Gambi-popopop-lyrics,True,False,-103,-6,-3,-11,-0.08730336575091124
https://genius.com/Georgio-le-temps-passe-lyrics,True,False,-160,-89,13,-16,-0.33657510320737094
https://genius.com/Vii-la-metaphore-lyrics,True,False,-511,-163,-40,-49,-0.10083132326369704
https://genius.com/Octobre-rouge-mes-potes-lyrics,True,False,-368,-120,-1,-34,0.09806131103841098
https://genius.com/113-le-quartier-est-agite-lyrics,True,False,-513,-209,-2,-69,-0.3517180566617393
https://genius.com/Scylla-vivre-lyrics,True,False,-204,-30,-11,-22,-0.1751389174727338
https://genius.com/Vegedream-bad-boy-lyrics,True,False,-318,-38,-41,-37,-0.6981132075471712
https://genius.com/113-main-dans-la-main-lyrics,True,False,-470,-162,-11,-48,0.050036204105975646
https://genius.com/Pihpoh-creux-lyrics,True,False,-203,-52,0,-21,-0.03689207926004867
https://genius.com/Plk-peur-de-me-tromper-lyrics,True,False,-322,-91,-16,-34,-0.015607580824967826
https://genius.com/Ateyaba-cookies-lyrics,True,False,-78,-4,-9,-10,0.023705430875350153
https://genius.com/Luv-resval-brille-comme-une-star-lyrics,True,False,-126,-8,-1,-14,0.022189193455039113
https://genius.com/Lacrim-freestyle-ripro-2-lyrics,True,True,44,-2,21,0,-0.48336332877402466
https://genius.com/S-crew-ma-force-lyrics,True,False,-393,-154,-20,-35,0.19964285313177488
https://genius.com/Younes-tout-compte-fee-lyrics,True,False,-76,-5,-1,-8,-0.06393593809748443
https://genius.com/Dany-dan-et-alors-lyrics,True,False,-373,-137,-15,-41,-0.2490598290598247
https://genius.com/Svinkels-tout-nu-yo-lyrics,True,False,-492,-172,-4,-66,-0.15739197163345642
https://genius.com/Mac-tyer-tous-de-passage-lyrics,True,False,-24,-8,-2,-3,-0.001177228181028056
https://genius.com/404billy-meme-drapeau-lyrics,True,False,-405,-82,-1,-28,0.11921898869828906
https://genius.com/Niro-alpha-520-lyrics,True,False,-581,-76,-35,-60,-0.04085869280734267
https://genius.com/Mz-brrr-lyrics,True,False,-426,-183,-14,-38,-0.03730715287517139
https://genius.com/Spider-zed-vanessa-lyrics,True,False,-141,-5,-4,-14,-0.33829059829060126
https://genius.com/Kaaris-mentalite-cailleras-lyrics,True,False,-341,-133,-28,-43,0.09723320158102311
https://genius.com/Pit-baccardi-dhier-a-aujourdhui-lyrics,True,False,-361,-102,-15,-45,-0.12913533834586755
https://genius.com/Disiz-hiroshima-lyrics,True,False,-205,-67,-16,-25,-0.09971620227038125
https://genius.com/Lacrim-booska-ripro-3-lyrics,True,False,-322,-99,-16,-32,-0.0867808760099611
https://genius.com/La-fouine-litron-lyrics,True,False,-313,-108,-5,-32,-0.15078859569305214
https://genius.com/Lucio-bukowski-grand-roque-lyrics,True,False,-264,-70,-12,-24,0.041240116521019665
https://genius.com/Rohff-k-sos-for-life-lyrics,False,False,36,-15,1,1,-0.2684048999838504
https://genius.com/Hamza-nobu-lyrics,True,False,-262,-43,-14,-21,0.052403361344537824
https://genius.com/Booba-tlt-lyrics,True,False,-501,-165,-20,-44,0.3381530650749567
https://genius.com/Lacrim-pourquoi-jaime-pas-la-france-lyrics,True,False,-510,-158,-16,-48,-0.18795054646926568
https://genius.com/Lemon-haze-vendeurs-de-reves-lyrics,True,False,-251,-67,-12,-22,0.0713275726630056
https://genius.com/Odezenne-bouche-a-levres-lyrics,True,False,-130,-1,-11,-17,-0.25122315083655034
https://genius.com/Salif-majeur-lyrics,False,False,-194,-55,-2,-18,-0.004879008459573342
https://genius.com/Kamikaz-maximus-lyrics,True,True,0,0,0,0,
https://genius.com/Franglish-outro-lyrics,True,True,0,0,0,0,4.884981308350689e-15
https://genius.com/Benab-harira-lyrics,True,False,-390,-87,-27,-30,0.11211244622459304
https://genius.com/Dabs-especes-lyrics,True,False,-267,-74,-12,-16,0.12376522702104253
https://genius.com/Josman-factice-lyrics,True,False,-330,-52,-21,-25,0.009059392987968984
https://genius.com/Doc-gyneco-france-lyrics,True,False,-406,-89,-10,-50,0.00156719622155288
https://genius.com/Gambino-la-mg-pecho-lyrics,True,False,-443,-82,-24,-33,0.17224709519241133
https://genius.com/Jul-avec-tonton-lyrics,True,False,-382,-105,-27,-57,-0.6098837209302328
https://genius.com/Lunatic-civilise-version-album-lyrics,True,False,-516,-156,-33,-59,-0.27597383236578077
https://genius.com/Keny-arkana-jleve-ma-rime-lyrics,True,False,-480,-139,-14,-44,0.03918367346938778
https://genius.com/Odezenne-bitch-lyrics,True,False,-73,-48,4,-16,-0.6691813804173319
https://genius.com/Josman-ok-interlude-lyrics,True,False,-3,-4,0,0,-0.028850351204412927
https://genius.com/Kamini-javais-envie-de-le-dire-lyrics,True,False,-864,-164,-34,-59,0.3558760697265759
https://genius.com/Diamond-deuklo-joker-lyrics,True,False,-207,-59,-5,-27,-0.23099263753745625
https://genius.com/Maska-comme-un-lache-lyrics,True,False,-294,-81,-26,-26,0.07805393112410375
https://genius.com/Ledos-freestyle-2-lyrics,True,True,0,0,0,1,-2.220446049250313e-15
https://genius.com/Suzuya-mon-cur-te-sera-fidele-jusqua-son-dernier-battement-lyrics,True,False,-94,-4,-5,-13,0.020362130762574537
https://genius.com/Jeff-le-nerf-les-chanceux-lyrics,True,False,-409,-165,-14,-44,-0.21202134922112492
https://genius.com/Rohff-code-187-lyrics,True,False,-811,-237,-17,-76,-0.12196830611653597
https://genius.com/Dibson-la-vida-lyrics,True,False,-212,-4,-22,-20,-0.10749779476624832
https://genius.com/3010-etranger-lyrics,True,False,-228,-109,-4,-29,0.03614394259180642
https://genius.com/Lalgerino-honneur-et-bravoure-lyrics,True,False,-338,-148,-8,-36,-0.057366409722780176
https://genius.com/Naps-piste-blanche-lyrics,True,False,-574,-180,8,-74,-0.23629385702883843
https://genius.com/Butter-bullets-chambre-36-lyrics,True,True,0,0,0,0,4.440892098500626e-15
https://genius.com/Jokair-tragedie-lyrics,True,False,-592,-108,-52,-80,-0.1574232466012404
https://genius.com/Nekfeu-hommage-aux-petites-graines-lyrics,True,False,-270,-127,0,-31,-0.45490547758692434
https://genius.com/Freeze-corleone-2014-lyrics,True,False,-307,-126,-12,-42,0.045982948024270165
https://genius.com/Alkpote-le-nouveau-doc-lyrics,True,False,-315,-66,-25,-32,-0.1001537373132746
https://genius.com/Les-specialistes-nos-reves-lyrics,True,False,-573,-160,-21,-50,0.01919844861021236
https://genius.com/Seth-gueko-un-couple-impair-lyrics,True,False,-524,-168,-22,-66,-0.021414842052480676
https://genius.com/Mac-tyer-mdf-mort-dans-le-film-lyrics,True,False,-198,-103,-4,-22,-0.24865385851056665
https://genius.com/Lomepal-passe-au-dessus-lyrics,True,False,-468,-109,-25,-50,0.0843718245742422
https://genius.com/Jul-melancolie-du-soir-lyrics,True,False,-349,-110,-20,-36,-0.45450838563273477
https://genius.com/Zkr-zone-ouvriere-lyrics,True,False,-487,-90,-23,-32,0.13905134227658555
https://genius.com/Kaaris-mes-pulsions-lyrics,True,False,-355,-117,-15,-48,-0.2668587131325424
https://genius.com/Sexion-dassaut-spectre-du-debit-lyrics,True,False,-723,-180,-21,-70,0.2033887130801686
https://genius.com/Set-match-je-me-fais-yech-lyrics,True,False,-628,-212,-60,-48,0.00044515103338138573
https://genius.com/Dry-criminel-lyrics,True,False,-509,-145,-9,-66,0.0828146105749803
https://genius.com/Lomepal-yusuf-lyrics,True,False,-212,-67,-14,-21,-0.07035175879396993
https://genius.com/Jorrdee-semblant-daimer-lyrics,True,False,-81,-4,-5,-7,0.06639194139193672
https://genius.com/Lonepsi-denudee-lyrics,True,False,-24,-6,-3,-2,0.006273919317394849
https://genius.com/Abd-al-malik-conte-alsacien-lyrics,True,False,-122,-43,0,-4,-0.016213986386893087
https://genius.com/Abd-al-malik-paris-mais-lyrics,True,False,-155,-62,-3,-17,0.03813716404078349
https://genius.com/Canardo-hors-de-controle-lyrics,True,False,-148,-36,-1,-10,-0.001656207740110105
https://genius.com/Lalgerino-game-over-lyrics,True,False,-463,-101,-20,-41,0.020729641236316265
https://genius.com/Nessbeal-la-naissance-du-mal-lyrics,True,False,-262,-126,-5,-32,-0.10311325858350795
https://genius.com/Vald-non-stop-lyrics,True,False,-544,-87,-24,-32,-0.07276194438666206
https://genius.com/Tsew-the-kid-moublier-lyrics,True,False,-56,-14,0,-6,-0.01404069641854333
https://genius.com/Pink-tee-rigamortus-lyrics,True,True,27,1,0,0,-0.2334467290845086
https://genius.com/Zikxo-temps-9-lyrics,True,True,6,-5,5,1,-0.033279160028649724
https://genius.com/Kery-james-tous-contre-nous-memes-lyrics,True,False,-205,-72,-2,-23,-0.006565219604047989
https://genius.com/Tandem-la-trilogie-le-jugement-chapitre-3-lyrics,True,False,-1280,-520,-12,-141,-0.22374560431290114
https://genius.com/Moha-la-squale-barode-lyrics,True,False,-285,-66,-29,-29,-0.08240861185589843
https://genius.com/Gael-faye-metis-lyrics,True,False,-184,-95,-11,-21,-0.05889933820968185
https://genius.com/Sinik-adrenaline-lyrics,True,False,-158,-3,-8,-18,-0.12824256035934845
https://genius.com/Sams-pas-de-paix-lyrics,True,False,-249,-96,-6,-27,-0.03767244428723515
https://genius.com/Taipan-lovni-lyrics,True,False,-453,-149,-29,-51,-0.21754065778660836
https://genius.com/Disiz-my-man-lyrics,True,False,-299,-116,-9,-30,-0.027512437810945034
https://genius.com/Rimk-fantome-lyrics,True,False,-245,-66,-12,-30,-0.1444841290684078
https://genius.com/Medine-bataclan-lyrics,True,False,-264,-77,-17,-32,0.10003119770838387
https://genius.com/Mafia-k1-fry-k1-fry-invasion-remix-lyrics,True,False,-576,-249,-13,-54,0.07054092828709013
https://genius.com/Tito-prince-zaiko-lyrics,True,False,-486,-178,-28,-57,0.22901756668835827
https://genius.com/Jorrdee-a-leau-lyrics,True,False,-139,-12,-4,-19,-0.12340902148457422
https://genius.com/Oldpee-bottega-lyrics,True,False,-45,-4,4,-8,-0.40360975609756045
https://genius.com/Kekra-envoie-la-monnaie-30-lyrics,True,False,-324,-65,-33,-43,0.04232242852932977
https://genius.com/Moona-quelle-erreur-lyrics,True,False,-287,-62,-10,-28,-0.04809027777777786
https://genius.com/Diddi-trix-toute-la-smaine-lyrics,True,False,-132,-20,-12,-8,-0.010934276451513902
https://genius.com/Mani-deiz-pas-intact-lyrics,True,False,-414,-97,-38,-49,-0.06194619408562296
https://genius.com/Jeanjass-derriere-ses-oreilles-lyrics,True,False,-220,-72,-17,-17,0.04295998966101955
https://genius.com/Naps-polia-lyrics,True,False,-175,-16,-10,-16,-0.20129870129870264
https://genius.com/Josman-big-step-lyrics,True,False,-400,-85,-18,-35,0.04044903777619213
https://genius.com/Retro-x-archange-lyrics,True,True,0,0,0,1,-3.1086244689504383e-15
https://genius.com/Keny-arkana-outro-lyrics,True,True,0,0,0,0,3.9968028886505635e-15
https://genius.com/Lucio-bukowski-des-gouffres-a-nos-tailles-lyrics,True,False,-253,-96,-4,-24,0.19149464184997633
https://genius.com/Black-m-a-la-tienne-lyrics,True,False,-376,-67,-7,-29,0.0016769354005563564
https://genius.com/Dosseh-ennemi-lyrics,True,False,-628,-195,-14,-89,-0.01035974559078534
https://genius.com/Still-fresh-make-up-lyrics,True,False,-178,-9,-3,-16,-0.09977810985825819
https://genius.com/Booba-vvv-lyrics,True,False,-205,-79,-10,-31,-0.10226059508889129
https://genius.com/Rocca-le-hip-hop-mon-royaume-lyrics,True,False,-430,-180,-5,-45,-0.36237740019340015
https://genius.com/Rimk-maman-lyrics,True,False,-39,-5,-4,-4,-0.05745341614906918
https://genius.com/Swift-guad-mon-element-lyrics,True,False,-633,-246,6,-87,-0.9090387374461986
https://genius.com/Akhenaton-jai-plus-dair-lyrics,True,False,-263,-138,6,-47,-0.7888824346011098
https://genius.com/Zesau-ennemy-lyrics,True,False,-81,-42,0,-7,-0.043336591723683426
https://genius.com/La-rumeur-le-silence-de-ma-rue-lyrics,True,False,-192,-98,3,-23,-0.5864050714015319
https://genius.com/Werenoi-cr-lyrics,False,False,-322,-84,-12,-16,-0.017251239039271837
https://genius.com/Medine-nature-morte-lyrics,True,False,-203,-43,-8,-22,-0.0871790433327515
https://genius.com/Serane-high-five-lyrics,True,False,-223,-44,-15,-24,0.0884304541488703
https://genius.com/Kofs-secretaire-lyrics,True,False,-398,-79,-29,-34,-0.06326200765960888
https://genius.com/Youssoupha-le-score-lyrics,True,False,-302,-75,-15,-28,-0.026480076239792094
https://genius.com/Lycos-inconscient-lyrics,True,False,-209,-77,-18,-37,0.007374502801727356
https://genius.com/Gael-faye-dinosaures-lyrics,True,False,-202,-93,1,-29,-0.08559191233214936
https://genius.com/La-brigade-la-mort-nest-quune-etape-lyrics,True,False,-282,-72,-13,-26,0.09500725599777438
https://genius.com/Sch-millions-lyrics,True,False,-140,-20,-8,-11,-0.044846577498034
https://genius.com/Kohndo-la-partition-lyrics,True,False,-263,-72,-3,-12,0.04396907762363744
https://genius.com/Psy-4-de-la-rime-lady-lyrics,True,False,-570,-172,-4,-53,-0.16337204903148006
https://genius.com/Lala-ce-djinzin-lyrics,False,False,-282,-65,-3,-27,0.19602977667493615
https://genius.com/Freeze-corleone-un-peu-de-succes-beaucoup-de-flouze-lyrics,True,False,-20,-8,1,-2,0.0022997835497866603
https://genius.com/Salif-warriors-lyrics,True,False,-214,-60,-12,-24,0.015957446808509967
https://genius.com/Hayce-lemsi-xv-bagdad-lyrics,True,False,-3,-3,0,1,-0.007908905891752305
https://genius.com/Beat-de-boul-on-aurait-pu-lyrics,True,False,-448,-177,-12,-46,0.17640407438556727
https://genius.com/Jnr-slice-cest-rien-lyrics,True,False,-373,-65,-9,-38,0.0035382688309484323
https://genius.com/Hooss-paid-in-full-5-lyrics,True,False,-69,-15,-4,-12,0.08659554933764202
https://genius.com/Unite-2-feu-nouvelle-generation-lyrics,True,False,-685,-274,-8,-62,-0.14003800441417447
https://genius.com/1995-a-chaque-ligne-lyrics,True,False,-670,-216,-37,-65,0.05153510628092528
https://genius.com/Booba-kalash-lyrics,True,False,-554,-164,-37,-43,-0.012202090826581635
https://genius.com/Rockin-squat-o-mundo-e-para-voce-lyrics,True,False,-27,-4,0,-3,0.1097041556348568
https://genius.com/Rimk-la-liste-est-longue-lyrics,True,False,-217,-83,-1,-21,-0.05344308371812767
https://genius.com/El-matador-je-regarde-la-lune-lyrics,True,False,-390,-73,-23,-33,-0.008959194442004215
https://genius.com/Glk-nuit-lyrics,True,False,-328,-50,-11,-46,-0.09562906434658602
https://genius.com/Alonzo-bellucci-lyrics,True,False,-231,-131,-8,-22,-0.0011709601873555187
https://genius.com/Unite-2-feu-la-france-est-baisee-lyrics,True,False,-453,-192,-3,-53,-0.1557984577375131
https://genius.com/Timal-la-beu-beu-lyrics,True,False,-374,-106,-10,-27,-0.21504292646509837
https://genius.com/Jul-bravo-lyrics,True,False,-502,-167,-20,-40,-0.07615865362344243
https://genius.com/Gradur-la-street-a-tout-gache-lyrics,True,False,-308,-103,-6,-24,0.0533910533910511
https://genius.com/Tunisiano-qui-es-tu-lyrics,False,False,-442,-99,-25,-48,-0.035058391957470736
https://genius.com/Sadek-le-best-lyrics,True,True,3,2,0,0,-0.0736883145817111
https://genius.com/Rimk-avec-du-recul-hors-serie-2-lyrics,True,False,-293,-102,-16,-27,-0.06303011911083667
https://genius.com/Davodka-faut-fuir-de-la-lyrics,True,True,0,0,0,0,4.440892098500626e-15
https://genius.com/Plk-mentalite-lyrics,True,False,-202,-95,-13,-22,-0.09963280293757792
https://genius.com/Triptik-introview-lyrics,True,False,-25,-11,0,-5,-0.2737450343084147
https://genius.com/Hugo-tsr-la-cage-lyrics,True,False,-414,-92,-22,-30,0.19915245094443224
https://genius.com/Mmz-sablier-lyrics,True,False,-255,-55,-18,-28,-0.053201506591339154
https://genius.com/Busta-flex-interlude-jimi-hilife-lyrics,True,True,26,0,4,0,-0.5130540376442054
https://genius.com/Le-vrai-ben-lhomme-postmoderne-lyrics,True,False,-698,-290,-40,-76,-0.4343296887079755
https://genius.com/Keblack-jen-ai-assez-lyrics,True,False,-202,-54,-14,-26,-0.14535224475442687
https://genius.com/Oxmo-puccino-laisse-moi-flirter-lyrics,True,False,-92,-56,6,-22,-0.5002659441015602
https://genius.com/La-fouine-noye-lyrics,True,False,-256,-93,-4,-22,-0.025347721822543523
https://genius.com/Seth-gueko-feu-en-lair-lyrics,True,False,-372,-112,-20,-26,0.499824998674228
https://genius.com/Barack-okay-samedi-1804-lyrics,True,False,-8,-6,0,0,-0.06709840175975179
https://genius.com/Plk-10-minutes-lyrics,True,False,-241,-69,-10,-14,0.041404736350588944
https://genius.com/Kery-james-yeah-lyrics,True,True,5,3,0,0,-0.04652003426138096
https://genius.com/Iam-ouais-cest-ca-lyrics,True,False,-305,-105,0,-33,-0.017860011781716256
https://genius.com/Octobre-rouge-violences-lyrics,True,False,-333,-129,0,-33,-0.07254085723096004
https://genius.com/Tiers-tmdm-lyrics,True,False,-340,-51,-20,-27,0.08965154422231691
https://genius.com/404billy-404-lyrics,True,False,-116,-58,-6,-14,-0.07534848239672431
https://genius.com/Aladin-135-a-la-vie-a-la-mort-lyrics,True,False,-342,-62,-28,-30,0.0785953177257519
https://genius.com/Guizmo-maman-stp-lyrics,True,False,-367,-90,-9,-44,0.1009471585244297
https://genius.com/Taipan-chaise-longue-lyrics,True,True,0,0,0,0,-4.884981308350689e-15
https://genius.com/Jul-beuh-dhollande-lyrics,True,False,-299,-78,-33,-33,-0.014976076555021756
https://genius.com/Kekra-sans-permis-lyrics,True,False,-324,-64,-37,-32,-0.013034410844631417
https://genius.com/Flynt-comme-sur-un-playground-lyrics,True,False,-432,-131,-9,-45,-0.2288985712838194
https://genius.com/Suzuya-ada-wong-lyrics,True,False,-56,-8,-3,-4,-9.852216748873488e-05
https://genius.com/Ideal-j-si-je-rappe-ici-lyrics,True,False,-174,-37,-7,-25,-0.012002467086194457
https://genius.com/F430-guapo-world-lyrics,True,False,-290,-94,-9,-23,0.06424562706090375
https://genius.com/Lacraps-double-dragon-lyrics,True,False,-3,-3,0,0,-0.013038548752834611
https://genius.com/Hooss-paid-in-full-2-lyrics,True,False,-185,-139,26,-43,-0.7775586023883263
https://genius.com/Gerard-baste-cote-ouest-lyrics,True,False,-288,-95,-10,-27,-0.17784594073121474
https://genius.com/Booba-20-lyrics,True,False,-76,-5,-10,-9,-0.008514386376975658
https://genius.com/La-fouine-beretta-lyrics,True,False,-369,-68,-19,-30,-0.07179487179487243
https://genius.com/Akhenaton-rimes-severes-lyrics,True,False,-533,-195,-11,-53,0.16733810429386065
https://genius.com/Fabe-passe-moi-le-mic-lyrics,True,False,-127,-62,-8,-13,-0.3630358795106403
https://genius.com/Scylla-second-souffle-lyrics,True,False,-433,-173,-1,-43,-0.6184356172061043
https://genius.com/Kalash-criminel-famas-lyrics,True,False,-45,-22,-1,-4,0.0005144032921822195
https://genius.com/Timal-le-temps-passe-lyrics,True,False,-307,-8,-8,-25,0.03460250892101646
https://genius.com/S-crew-intro-metamorphose-lyrics,True,True,0,0,0,0,-2.6645352591003757e-15
https://genius.com/13-block-13eme-vie-lyrics,True,False,-415,-131,-18,-42,-0.10431893687708094
https://genius.com/Limsa-daulnay-ronces-lyrics,True,True,0,0,0,0,2.6645352591003757e-15
https://genius.com/Dicidens-criminogene-lyrics,True,False,-209,-63,-4,-25,-0.08019796937077928
https://genius.com/Tito-prince-boy-different-lyrics,True,False,-281,-106,-13,-31,-0.013712726385758156
https://genius.com/Spider-zed-forchetta-lyrics,True,False,-1,-4,2,0,-0.03168745668745654
https://genius.com/Hayce-lemsi-1v1-lyrics,True,False,-211,-54,-18,-23,0.06290369508292581
https://genius.com/Zola-gorgee-pour-les-morts-lyrics,True,False,-345,-67,-26,-34,0.10853211009174002
https://genius.com/Gims-sofitelo-pilule-rouge-lyrics,True,False,-3,-4,0,0,-0.014909783521408038
https://genius.com/Lucio-bukowski-running-backs-lyrics,True,False,-408,-118,-6,-32,-0.17843695282760885
https://genius.com/F430-next-level-lyrics,True,False,-198,-91,-4,-19,0.04764354463989351
https://genius.com/Blacko-fra-la-rue-cest-pas-ma-mere-lyrics,True,False,-149,-63,-5,-19,-0.21054802052786004
https://genius.com/Swift-guad-la-nuit-je-bois-lyrics,True,False,-348,-109,-42,-38,-0.03219063545151002
https://genius.com/Alrima-que-du-sale-lyrics,True,False,-171,-51,19,-34,-0.7701694743251442
